Player Name,Season Start Year,Position,Age,Team,Games Played,Minutes Played,Player Efficiency Rating,True Shooting Percentage,3-Point Attempt Rate,Free Throw Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Win Shares,Defensive Win Shares,Total Win Shares,Win Shares Per 48 Minutes,Offensive Box Plus/Minus,Defensive Box Plus/Minus,Box Plus/Minus,Value Over Replacement Player,College,Country,Draft Year,Draft Round,Draft Number,Combine Year,Combine Position,Body Fat Percentage,Hand Length (cm),Hand Width (cm),Height Without Shoes (cm),Height With Shoes (cm),Standing Reach (cm),Weight (lbs),Wingspan
Emeka Okafor,2011,C,29,NOH,27,781,15.1,0.539,0,0.346,10.8,21.4,16.2,5.3,1.1,2.8,13,17.2,0.8,0.9,1.7,0.103,-0.3,-0.1,-0.5,0.3,Connecticut,USA,2004,1,2,2004,C-PF,5.3,NA,NA,205.105,208.28,280.67,257,223.52
Emeka Okafor,2012,C,30,WAS,79,2052,15.8,0.496,0,0.278,10.7,26.8,18.7,7.9,1.1,3,12.2,19.5,0.7,3.7,4.5,0.104,-1,0.3,-0.7,0.7,Connecticut,USA,2004,1,2,2004,C-PF,5.3,NA,NA,205.105,208.28,280.67,257,223.52
Emeka Okafor,2017,C,35,NOP,26,353,16.4,0.545,0,0.232,14.9,21.7,18.4,3.1,1.1,5.6,11,14.4,0.5,0.5,1,0.14,-1.1,-0.2,-1.2,0.1,Connecticut,USA,2004,1,2,2004,C-PF,5.3,NA,NA,205.105,208.28,280.67,257,223.52
Emmanuel Mudiay,2015,PG,19,DEN,68,2068,9.9,0.437,0.256,0.231,1.7,10.9,6.2,29,1.6,1.4,17.9,25.7,-3.3,1.2,-2.1,-0.049,-2.3,-1.9,-4.2,-1.2,None,Democratic Republic of the Congo,2015,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emmanuel Mudiay,2016,PG,20,DEN,55,1406,10.9,0.483,0.323,0.303,2.3,11.6,7,21.8,1.4,0.7,16.5,22.6,-0.4,0.5,0.2,0.006,-1.6,-1.6,-3.2,-0.4,None,Democratic Republic of the Congo,2015,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emmanuel Mudiay,2017,PG,21,TOT,64,1245,11.5,0.474,0.281,0.245,2.3,11.3,6.8,24.5,1.6,0.8,16.2,24.4,-0.8,0.7,0,-0.002,-2.1,-1.8,-3.9,-0.6,None,Democratic Republic of the Congo,2015,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emmanuel Mudiay,2017,PG,21,DEN,42,752,12.3,0.504,0.317,0.242,2.4,11.6,7,24.1,1.4,0.4,16.8,24.8,0,0.3,0.3,0.019,-1.4,-2.1,-3.5,-0.3,None,Democratic Republic of the Congo,2015,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emmanuel Mudiay,2017,PG,21,NYK,22,493,10.2,0.428,0.225,0.25,2.3,10.8,6.5,25,2,1.2,15.3,23.7,-0.7,0.4,-0.3,-0.034,-3.3,-1.4,-4.6,-0.3,None,Democratic Republic of the Congo,2015,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emmanuel Mudiay,2018,PG,22,NYK,59,1607,14.6,0.531,0.284,0.251,2.1,10.9,6.4,24.2,1.3,1,14.6,25.6,0.1,0.7,0.8,0.023,-0.2,-1.8,-2,0,None,Democratic Republic of the Congo,2015,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emmanuel Mudiay,2019,PG,23,UTA,54,850,13,0.543,0.266,0.254,2.4,13.5,8.2,20.9,1.4,1,17.3,22.6,0.1,0.9,1,0.057,-1.8,-0.1,-1.9,0,None,Democratic Republic of the Congo,2015,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emmanuel Mudiay,2021,PG,25,SAC,2,11,12.3,0.399,0,2,0,0,0,43.4,4.4,0,21,18.6,0,0,0,0.023,-2.7,1.5,-1.2,0,None,Democratic Republic of the Congo,2015,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2011,C,19,UTA,66,874,14.5,0.539,0.004,0.445,13.9,22.7,18.3,1.4,1.1,2.1,16.1,17.3,0.9,0.8,1.7,0.095,-1.2,-1.7,-3,-0.2,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2012,C,20,UTA,70,1078,17.6,0.588,0.003,0.309,14.5,18.6,16.5,5,1.4,2.3,19,22.4,1.2,1,2.3,0.101,-0.7,-1.4,-2.1,0,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2013,C,21,UTA,80,2138,15.6,0.523,0.001,0.239,11.6,20.9,16.1,6.4,0.7,1.5,13.3,23.3,1.3,0.9,2.2,0.05,-1.2,-2.4,-3.6,-0.9,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2014,C,22,TOT,75,2135,20.3,0.564,0.048,0.252,14.6,20.5,17.6,4.8,0.9,1.1,12.3,24.7,4.3,2.1,6.4,0.145,1.6,-2.5,-0.9,0.6,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2014,C,22,UTA,49,1326,17.5,0.535,0.07,0.203,12.9,20.5,16.7,3.8,0.9,1,12.8,25.1,1.4,1.3,2.7,0.099,0,-2.7,-2.7,-0.2,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2014,C,22,OKC,26,809,24.9,0.611,0.012,0.335,17.5,20.5,19,6.4,0.8,1.3,11.6,23.9,2.9,0.8,3.7,0.22,4.4,-2.3,2,0.8,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2015,C,23,OKC,82,1721,24,0.626,0.029,0.349,16.7,24.9,21,3.1,0.7,1.5,12.2,23.4,6,2.1,8.1,0.226,3.3,-2.1,1.2,1.4,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2016,C,24,OKC,72,1533,23.7,0.599,0.052,0.387,14.1,20.8,17.4,7.9,1,2,12.5,27.3,4,1.8,5.8,0.183,3,-1.3,1.7,1.4,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2017,C,25,NYK,71,1830,24,0.63,0.003,0.258,16.6,30.6,23.6,9.4,1,1.7,13.3,21.8,5.5,2.1,7.6,0.198,3.3,-1.1,2.2,1.9,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2018,C,26,TOT,67,1640,22.3,0.594,0.05,0.288,16.4,26.1,21.1,12.1,0.9,1.3,13.3,23.1,3.9,1.6,5.4,0.159,2.5,-1.5,1,1.2,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2018,C,26,NYK,44,1128,21.8,0.585,0.047,0.276,15.5,27.5,21.4,13.1,0.8,1.3,13.1,22.9,2.4,0.9,3.4,0.143,2.5,-1.6,0.8,0.8,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2018,C,26,POR,23,512,23.5,0.614,0.056,0.316,18.3,22.8,20.6,9.9,1.3,1.4,13.7,23.4,1.5,0.6,2.1,0.196,2.6,-1.3,1.3,0.4,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2019,C,27,BOS,58,983,22.4,0.599,0.02,0.284,18,28.9,23.5,8.8,1.1,3.9,12.5,19.4,2.6,1.8,4.4,0.214,1.8,-0.3,1.5,0.9,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2020,C,28,POR,72,1758,22.4,0.636,0.007,0.292,16.8,31.9,24.2,7.2,0.9,2.4,11,17.4,5.7,1.7,7.5,0.204,2.1,-1.4,0.6,1.2,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enes Freedom,2021,C,29,BOS,35,411,15,0.585,0.052,0.289,16.5,25.4,21,2.7,0.6,3.1,15.5,13.9,0.6,0.7,1.4,0.16,-1.2,-0.2,-1.4,0.1,None,Turkey,2011,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Bledsoe,2010,PG,21,LAC,81,1841,10.8,0.499,0.239,0.274,4.4,9.8,7.1,24.2,2.6,1.1,26.3,17.9,-1.3,1.6,0.3,0.008,-2.4,0.2,-2.2,-0.1,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2011,PG,22,LAC,40,464,11.2,0.454,0.238,0.349,5.6,11.1,8.3,21.6,3.6,2.5,24.4,19.1,-0.4,0.6,0.2,0.022,-3.4,1.8,-1.6,0,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2012,PG,23,LAC,76,1553,17.5,0.513,0.137,0.236,6.1,11.1,8.6,23.5,3.7,3,17.9,22.5,1.1,2.6,3.7,0.115,1.3,2.2,3.5,2.2,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2013,PG,24,PHO,43,1416,19.6,0.578,0.252,0.426,2.1,13.8,8,27,2.4,0.8,17.8,24.9,2.6,1.6,4.1,0.14,2.3,0.7,3.1,1.8,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2014,PG,25,PHO,81,2800,18.4,0.555,0.26,0.422,2.8,13.9,8.3,27.9,2.3,1.2,18.1,23.7,4.1,2.9,7,0.119,1.6,0.5,2.1,2.9,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2015,PG,26,PHO,31,1059,20,0.557,0.262,0.35,1.8,11.2,6.4,31.8,2.9,1.5,16.2,27.2,1.6,1,2.5,0.116,2.5,0.8,3.3,1.4,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2016,PG,27,PHO,66,2176,20.5,0.563,0.3,0.443,2.5,13.8,8,31.1,2,1.2,15.3,28.1,4,1.4,5.3,0.118,3.7,-0.1,3.6,3.1,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2017,PG,28,TOT,74,2322,19.7,0.582,0.364,0.321,2.6,11.7,7.1,25.7,3.2,1.5,16.1,26.1,3.1,2.5,5.6,0.116,2.3,0.3,2.5,2.6,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2017,PG,28,PHO,3,83,13,0.509,0.325,0.35,3.8,5.2,4.5,17.9,2.3,1.9,17.8,28.7,-0.1,0,0,-0.028,-0.7,-2.4,-3.2,0,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2017,PG,28,MIL,71,2239,20,0.585,0.366,0.319,2.5,11.9,7.2,26,3.2,1.5,16,26,3.2,2.4,5.7,0.121,2.4,0.4,2.8,2.7,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2018,PG,29,MIL,78,2272,19.3,0.577,0.388,0.243,3.9,11.8,8.1,27.4,2.4,1.1,13.3,22.9,4.4,3.7,8.2,0.173,1.9,1.2,3.1,2.9,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2019,PG,30,MIL,61,1646,17.6,0.571,0.306,0.304,2.8,13.5,8.5,28.7,1.6,1.4,15.7,23.7,2.4,3,5.4,0.157,0.8,1,1.8,1.6,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2020,SG,31,NOP,71,2111,11.5,0.533,0.486,0.267,1.5,11.1,6.3,17.3,1.2,1.1,12.3,18.5,1.1,1.3,2.3,0.053,-1.2,-0.9,-2,0,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Bledsoe,2021,PG,32,LAC,54,1361,12.5,0.514,0.348,0.25,2.2,11.6,7.1,24.1,2.5,1.2,18.3,20.5,-0.5,1.8,1.3,0.047,-2.1,1.3,-0.8,0.4,Kentucky,USA,2010,1,18,2010,PG,5.6,21.59,24.765,183.515,186.69,248.92,191.6,201.93
Eric Gordon,2008,SG,20,LAC,78,2677,14.9,0.593,0.374,0.388,1.9,6.9,4.3,13.6,1.5,1,13.5,20.7,3.9,0.7,4.6,0.082,0.6,-1,-0.4,1,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2009,SG,21,LAC,62,2229,14.1,0.571,0.409,0.381,1.3,7.1,4.2,13.8,1.6,0.5,13.6,21.5,2.3,0.9,3.2,0.069,0.1,-1,-0.9,0.6,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2010,SG,22,LAC,56,2112,18.5,0.566,0.307,0.367,2.5,6.6,4.5,20.7,1.7,0.7,12,26.5,4.2,1.1,5.3,0.12,3,-1,2,2.2,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2011,SG,23,NOH,9,310,19.2,0.549,0.286,0.464,0.8,8.7,4.8,19.3,2.3,1.1,12.5,29.4,0.5,0.3,0.7,0.115,2.2,-0.3,1.9,0.3,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2012,SG,24,NOH,42,1264,15.4,0.523,0.296,0.38,0.9,6.4,3.6,19.3,1.9,0.5,14.6,29.4,0.8,0.3,1.1,0.042,0.6,-1.9,-1.3,0.2,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2013,SG,25,NOP,64,2057,14.9,0.54,0.316,0.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,2,0.5,2.5,0.058,1,-1.4,-0.5,0.8,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2014,SG,26,NOP,61,2018,12.7,0.544,0.454,0.192,1.6,7.4,4.5,17.6,1.3,0.5,14,19.8,2.2,0.7,2.9,0.069,0.2,-1.2,-1,0.5,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2015,SG,27,NOP,45,1481,13.5,0.565,0.533,0.226,0.7,6.9,3.7,12.7,1.4,0.8,10.7,20.3,1.7,0.4,2.1,0.069,0.9,-1,-0.1,0.7,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2016,SG,28,HOU,75,2323,13.2,0.557,0.651,0.172,1.4,8.1,4.7,12.3,1,1.4,10,22.1,2.5,1.4,3.8,0.079,1.3,-1.4,-0.1,1.1,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2017,SG,29,HOU,69,2154,15.2,0.578,0.627,0.248,1.3,7.5,4.4,11.7,1,1.1,10.8,24.7,2.9,1.8,4.7,0.105,2,-1.6,0.4,1.3,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2018,SG,30,HOU,68,2158,12.2,0.549,0.64,0.162,0.9,6.9,3.8,9.4,0.9,1.1,8.2,22,1.7,1,2.6,0.059,0.5,-1.8,-1.3,0.4,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2019,SF,31,HOU,36,1016,10.3,0.51,0.654,0.231,0.9,6.5,3.7,7.9,1,1.1,7.8,22.5,-0.1,0.6,0.5,0.024,-1.8,-2.1,-3.9,-0.5,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2020,SG,32,HOU,27,789,14.4,0.577,0.572,0.311,1,7.1,3.9,14.6,0.8,1.5,10.9,25.2,0.6,0.2,0.8,0.048,0.7,-1.7,-1.1,0.2,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2021,SG,33,HOU,57,1669,12.1,0.614,0.534,0.239,1,6.5,3.7,14.1,0.8,1,14.6,18.6,1.5,-0.1,1.4,0.04,-0.1,-2.2,-2.3,-0.1,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2022,SG,34,TOT,55,1615,11.6,0.576,0.517,0.284,0.9,6.7,3.8,14,1.1,1.3,12.7,17.9,1.3,0.3,1.6,0.048,-0.8,-1.5,-2.2,-0.1,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2022,SG,34,HOU,47,1418,11.4,0.572,0.513,0.282,0.9,6.6,3.7,14,1,1.2,13.4,18.1,1,0.2,1.1,0.038,-1,-1.7,-2.6,-0.2,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Gordon,2022,SG,34,LAC,8,197,13.5,0.604,0.55,0.3,0.6,7.3,4,13.8,1.2,1.8,6.9,16.2,0.3,0.2,0.5,0.12,0.5,-0.1,0.4,0.1,Indiana,USA,2008,1,7,2008,SG,8.2,NA,NA,187.96,191.135,251.46,222,205.74
Eric Maynor,2009,PG,22,TOT,81,1269,11.8,0.478,0.193,0.196,2,9.6,5.9,31.5,1.6,0.6,17.5,17.1,0.5,1.4,1.9,0.071,-1.7,-0.1,-1.8,0.1,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Maynor,2009,PG,22,UTA,26,363,12.3,0.454,0.18,0.248,3.4,8.9,6.2,33.1,1.8,0.4,16,21.7,0,0.4,0.4,0.051,-1.1,-0.4,-1.5,0,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Maynor,2009,PG,22,OKC,55,906,11.6,0.492,0.2,0.166,1.4,9.9,5.8,30.9,1.5,0.7,18.4,15.3,0.5,1,1.5,0.079,-1.9,0.1,-1.9,0,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Maynor,2010,PG,23,OKC,82,1200,11.7,0.485,0.288,0.177,2.5,9.1,5.9,30.3,1.5,0.4,17.7,16.5,0.7,0.8,1.5,0.061,-0.8,-1.1,-1.8,0.1,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Maynor,2011,PG,24,OKC,9,137,9.1,0.466,0.436,0.103,2.7,7.8,5.4,24.1,1.9,0,21.3,17.1,0,0.1,0.1,0.037,-1.9,-0.8,-2.7,0,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Maynor,2012,PG-SG,25,TOT,64,963,9.3,0.472,0.342,0.221,1.1,4.4,2.8,28.7,1.2,0.1,20.4,18.4,-0.1,0.3,0.2,0.008,-1.9,-2.6,-4.5,-0.6,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Maynor,2012,PG,25,OKC,37,391,7.5,0.419,0.4,0.183,1.6,3.6,2.6,26.8,1.3,0,20,18.1,-0.3,0.2,0,-0.003,-2.5,-2.5,-5,-0.3,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Maynor,2012,SG,25,POR,27,572,10.6,0.508,0.301,0.247,0.8,4.9,2.8,30,1.1,0.1,20.7,18.6,0.2,0,0.2,0.016,-1.6,-2.7,-4.2,-0.3,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Maynor,2013,PG,26,TOT,31,327,6.2,0.387,0.366,0.109,3.1,10.6,6.7,23,1.4,0.7,21.5,18.2,-0.6,0.2,-0.4,-0.058,-4.4,-1.6,-6,-0.3,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Maynor,2013,PG,26,WAS,23,215,6,0.355,0.347,0.042,3.7,9.3,6.5,26.8,1.2,0.4,18.8,19,-0.4,0.2,-0.2,-0.052,-4.4,-1.6,-6,-0.2,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Maynor,2013,PG,26,PHI,8,112,6.6,0.461,0.414,0.276,1.9,13,7.2,15.7,1.7,1.4,27,16.8,-0.2,0.1,-0.2,-0.07,-4.3,-1.7,-6,-0.1,Virginia Commonwealth,USA,2009,1,20,2009,PG,5.4,NA,NA,188.595,191.135,246.38,163.6,189.23
Eric Montross,2000,C,29,TOT,54,649,5.4,0.396,0,0.225,8.5,20.5,14.4,4.5,0.9,2.8,21.3,12.9,-0.9,0.9,0,-0.001,-6.6,-0.1,-6.7,-0.8,North Carolina,USA,1994,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Montross,2000,C,29,DET,42,568,5,0.404,0,0.215,8,19.4,13.6,4.1,0.7,2.9,21.8,12.9,-0.8,0.7,-0.1,-0.006,-6.6,0,-6.7,-0.7,North Carolina,USA,1994,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Montross,2000,C,29,TOR,12,81,8.1,0.339,0,0.294,12.2,28.5,20.2,7.2,2,2.6,17.2,12.8,-0.1,0.1,0,0.028,-6.3,-0.6,-6.9,-0.1,North Carolina,USA,1994,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Montross,2001,C,30,TOR,49,655,5.8,0.398,0.008,0.235,6.1,18.8,12.3,3.7,1,2.6,14.7,11.9,-0.6,0.8,0.2,0.015,-5.9,0.3,-5.6,-0.6,North Carolina,USA,1994,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Paschall,2019,PF,23,GSW,60,1654,14.5,0.571,0.202,0.331,5.2,13.1,9,12.7,0.9,0.7,11.4,21.4,1.6,0.5,2.1,0.062,-0.7,-2,-2.7,-0.3,Villanova,USA,2019,2,41,2019,SF,6.3,22.86,24.13,198.12,201.295,262.89,254.4,212.725
Eric Paschall,2020,PF,24,GSW,40,695,13.4,0.561,0.181,0.315,4.3,15.1,9.8,11.4,0.8,0.9,11.2,23.5,0.2,0.7,0.9,0.062,-1.8,-0.9,-2.7,-0.1,Villanova,USA,2019,2,41,2019,SF,6.3,22.86,24.13,198.12,201.295,262.89,254.4,212.725
Eric Paschall,2021,PF,25,UTA,58,736,13.9,0.612,0.46,0.366,4.6,10.9,7.9,7.1,0.6,0.6,9,17.7,1.4,0.5,2,0.128,0.5,-1,-0.5,0.3,Villanova,USA,2019,2,41,2019,SF,6.3,22.86,24.13,198.12,201.295,262.89,254.4,212.725
Eric Piatkowski,2000,SG,30,LAC,81,2144,14.6,0.572,0.442,0.269,3,9.7,6.4,7.6,1.1,0.6,9.2,17.8,4.5,1,5.5,0.123,1.5,-0.8,0.7,1.4,Nebraska,USA,1994,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Piatkowski,2001,SG,31,LAC,71,1718,13.8,0.601,0.505,0.24,2.9,9.2,6.1,10.4,1.3,0.5,10.9,15.4,3.8,0.8,4.5,0.127,1.4,-0.4,1,1.3,Nebraska,USA,1994,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Piatkowski,2002,SG,32,LAC,62,1360,16,0.601,0.451,0.274,3.7,9.3,6.5,9.1,1.3,0.5,10.1,18.5,3.3,0.3,3.6,0.129,2.5,-1.2,1.3,1.1,Nebraska,USA,1994,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Piatkowski,2003,SF,33,HOU,49,703,8.7,0.507,0.639,0.084,1.8,10.1,6.1,6.3,1.2,0.5,12.8,15.4,0.1,0.8,0.9,0.061,-1.1,0.2,-0.8,0.2,Nebraska,USA,1994,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Piatkowski,2004,SG,34,CHI,68,841,12.4,0.573,0.519,0.217,2,8.5,5.3,10.3,1.8,0.1,11.6,17,1.1,1.2,2.3,0.129,-0.1,1.4,1.3,0.7,Nebraska,USA,1994,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Piatkowski,2005,SG,35,CHI,29,228,6.2,0.467,0.541,0.082,2,9.5,5.8,8.8,1.4,0.3,14.8,14.7,-0.2,0.2,0.1,0.018,-3.8,0.5,-3.4,-0.1,Nebraska,USA,1994,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Piatkowski,2006,SG,36,PHO,11,73,7.7,0.522,0.72,0.08,3.4,10.6,7.2,7.5,0,1,16.2,19,0,0,0,0.007,-1.3,-2.2,-3.5,0,Nebraska,USA,1994,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Piatkowski,2007,SF,37,PHO,16,113,8.3,0.561,0.788,0.121,1.1,10.2,6,11.8,0,0.6,14.7,16.1,0.1,0,0.1,0.045,-0.9,-1.6,-2.5,0,Nebraska,USA,1994,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Snow,2000,PG,27,PHI,50,1740,13.9,0.488,0.044,0.354,1.8,8.8,5.4,33.9,2.3,0.3,19.8,16.3,1.5,2.3,3.8,0.105,-0.6,0.9,0.3,1,Michigan State,USA,1995,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Snow,2001,PG,28,PHI,61,2225,14.7,0.51,0.043,0.364,1.7,9.2,5.5,30.6,2.3,0.3,16,17.7,2.6,2.9,5.5,0.119,-0.6,0.9,0.3,1.3,Michigan State,USA,1995,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Snow,2002,PG,29,PHI,82,3108,15.6,0.546,0.04,0.474,2.6,8.8,5.7,27.6,2.2,0.3,16.7,16.8,5.7,2.7,8.4,0.13,0.4,0.3,0.7,2.1,Michigan State,USA,1995,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Snow,2003,PG,30,PHI,82,2966,13.5,0.494,0.025,0.442,2.5,8.6,5.6,33,1.8,0.2,18,16.5,3.2,2.3,5.5,0.09,-1,-0.3,-1.3,0.5,Michigan State,USA,1995,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Snow,2004,SG,31,CLE,81,1844,9,0.445,0.138,0.245,2.3,7.7,5,25.1,1.9,0.6,19.7,11.1,0.5,1.4,1.9,0.05,-3.2,0.4,-2.7,-0.3,Michigan State,USA,1995,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
